Company_Period,Label,Confidence,x_min,y_min,x_max,y_max
TITAN_1441-1530,No Pattern Detected,0.0,,,,
TITAN_1531-1620,Descending Triangle,0.4624512512873028,2006-03-06,450.0,2006-06-15,894.95
TITAN_1621-1710,Triple Bottom Reversal,0.2667207218393354,2006-07-11,533.0,2006-07-24,619.9
TITAN_1711-1800,No Pattern Detected,0.0,,,,
TITAN_1801-1890,Ascending Triangle,0.4029238368387512,2007-06-20,1130.05,2007-07-13,1375.05
TITAN_1891-1980,No Pattern Detected,0.0,,,,
TITAN_1981-2070,No Pattern Detected,0.0,,,,
TITAN_2071-2160,Triple Bottom Reversal,0.7693918645202357,2008-06-30,944.0,2008-07-21,1097.95
TITAN_2161-2250,No Pattern Detected,0.0,,,,
TITAN_2251-2340,Ascending Triangle,0.5809475071255296,2009-01-05,666.6,2009-05-18,979.0
TITAN_2341-2430,Ascending Triangle,0.5316777959610864,2009-07-27,1120.1,2009-09-22,1372.0
TITAN_2431-2520,Triple Bottom Reversal,0.5513939066317906,2009-10-29,1210.0,2009-12-16,1437.9
TITAN_2521-2610,Ascending Triangle,0.6554632305927413,2010-05-14,2110.1,2010-06-17,2338.0
TITAN_2611-2700,No Pattern Detected,0.0,,,,
TITAN_2701-2790,No Pattern Detected,0.0,,,,
TITAN_2791-2880,Head and Shoulders,0.9,2011-05-31,4199.2,2011-06-20,4754.95
TITAN_2881-2970,No Pattern Detected,0.0,,,,
TITAN_2971-3060,No Pattern Detected,0.0,,,,
TITAN_3061-3150,Ascending Triangle,0.7201015641656809,2012-04-04,204.15,2012-08-08,253.8
TITAN_3151-3240,No Pattern Detected,0.0,,,,
TITAN_3241-3330,Triple Bottom Reversal,0.5397697086116157,2013-03-22,236.4,2013-04-15,263.0
TITAN_3331-3420,No Pattern Detected,0.0,,,,
TITAN_3421-3510,Head and Shoulders,0.9,2013-10-18,235.7,2013-11-03,272.0
TITAN_3511-3600,Symmetrical Triangle,0.35749833739118236,2014-04-04,251.5,2014-06-03,353.1
TITAN_3601-3690,Triple Bottom Reversal,0.10500520370404642,2014-06-18,311.85,2014-07-14,362.7
TITAN_3691-3780,Cup and Handle,0.1,2014-12-17,345.0,2015-02-27,448.4
TITAN_3781-3870,No Pattern Detected,0.0,,,,
TITAN_3871-3960,Triple Bottom Reversal,0.5995223540661785,2015-09-08,311.2,2015-09-30,334.95
TITAN_3961-4050,Descending Triangle,0.47315938830206605,2015-11-23,301.7,2016-04-01,392.4
TITAN_4051-4140,No Pattern Detected,0.0,,,,
TITAN_4141-4230,Symmetrical Triangle,0.17467985012806023,2016-08-31,296.15,2016-12-23,444.5
TITAN_4231-4320,Ascending Triangle,0.6665597805703198,2017-04-05,468.05,2017-05-08,504.8
TITAN_4321-4410,Symmetrical Triangle,0.3240347403282368,2017-08-09,598.65,2017-09-14,651.0
TITAN_4411-4500,Triple Bottom Reversal,0.34349535094452877,2017-10-11,582.1,2017-10-26,633.5
TITAN_4501-4590,Double Top,0.6372339929446592,2018-04-30,951.0,2018-05-09,995.6
TITAN_4591-4680,Symmetrical Triangle,0.26571557680709645,2018-08-02,732.3,2018-10-17,945.0
TITAN_4681-4770,Ascending Triangle,0.7487452562476267,2019-01-31,966.5,2019-02-26,1076.85
TITAN_4771-4860,No Pattern Detected,0.0,,,,
TITAN_4861-4950,No Pattern Detected,0.0,,,,
TITAN_4951-5040,Head and Shoulders,0.9,2020-02-17,1245.1,2020-02-27,1341.05
TITAN_5041-5130,Ascending Triangle,0.6716572027773227,2020-07-23,1028.55,2020-08-14,1131.4
TITAN_5131-5220,Triple Bottom Reversal,0.8039347087955613,2020-08-31,1076.0,2020-09-24,1220.0
TCS_1-90,Triple Bottom Reversal,0.6996186938113637,2004-09-20,1012.5,2004-09-30,1056.0
TCS_91-180,Double Top,0.21800043977540523,2005-04-01,1414.0,2005-04-06,1457.0
TCS_181-270,Triple Bottom Reversal,0.699783397413773,2005-07-14,1215.05,2005-08-01,1479.0
TCS_271-360,No Pattern Detected,0.0,,,,
TCS_361-450,Double Top,0.7131990595410752,2006-05-09,1919.8,2006-05-17,2047.0
TCS_451-540,No Pattern Detected,0.0,,,,
TCS_541-630,No Pattern Detected,0.0,,,,
TCS_631-720,No Pattern Detected,0.0,,,,
TCS_721-810,No Pattern Detected,0.0,,,,
TCS_811-900,No Pattern Detected,0.0,,,,
TCS_901-990,No Pattern Detected,0.0,,,,
TCS_991-1080,No Pattern Detected,0.0,,,,
TCS_1081-1170,Inverse Head and Shoulders,0.9,2009-02-24,439.35,2009-03-09,490.6
TCS_1171-1260,Triple Bottom Reversal,0.6743114776306955,2009-06-25,368.25,2009-07-08,404.4
TCS_1261-1350,Cup and Handle,0.1,2009-10-15,566.0,2010-02-02,829.0
TCS_1351-1440,No Pattern Detected,0.0,,,,
TCS_1441-1530,Triple Bottom Reversal,0.5052675195304188,2010-07-01,725.75,2010-07-09,784.0
TCS_1531-1620,Double Top,0.2678296887482066,2011-01-27,1128.55,2011-02-03,1209.95
TCS_1621-1710,No Pattern Detected,0.0,,,,
TCS_1711-1800,Triple Bottom Reversal,0.16460364671696698,2011-08-22,902.0,2011-09-12,1074.75
TCS_1801-1890,No Pattern Detected,0.0,,,,
TCS_1891-1980,Descending Triangle,0.3923015286964435,2012-05-03,1175.2,2012-08-03,1295.25
TCS_1981-2070,Double Top,0.36410353906818244,2012-09-13,1055.0,2012-11-12,1439.8
TCS_2071-2160,No Pattern Detected,0.0,,,,
TCS_2161-2250,Triple Bottom Reversal,0.4221530638620832,2013-06-13,1380.7,2013-06-25,1465.0
TCS_2251-2340,No Pattern Detected,0.0,,,,
TCS_2341-2430,Descending Triangle,0.7093829278723269,2014-01-16,1999.5,2014-05-29,2380.1
TCS_2431-2520,Ascending Triangle,0.705421498050744,2014-09-22,2632.75,2014-10-10,2839.7
TCS_2521-2610,Triple Bottom Reversal,0.3866200249220178,2014-12-15,2345.0,2015-02-10,2599.9
TCS_2611-2700,Ascending Triangle,0.732387252183551,2015-02-28,2401.0,2015-07-06,2812.1
TCS_2701-2790,No Pattern Detected,0.0,,,,
TCS_2791-2880,Triple Bottom Reversal,0.6799308724162714,2016-02-11,2115.0,2016-02-29,2343.0
TCS_2881-2970,No Pattern Detected,0.0,,,,
TCS_2971-3060,No Pattern Detected,0.0,,,,
TCS_3061-3150,Head and Shoulders,0.9,2017-03-02,2454.55,2017-03-17,2587.15
TCS_3151-3240,No Pattern Detected,0.0,,,,
TCS_3241-3330,Triple Bottom Reversal,0.7251901146878414,2017-09-26,2421.5,2017-10-05,2526.4
TCS_3331-3420,No Pattern Detected,0.0,,,,
TCS_3421-3510,No Pattern Detected,0.0,,,,
TCS_3511-3600,No Pattern Detected,0.0,,,,
TCS_3601-3690,No Pattern Detected,0.0,,,,
TCS_3691-3780,No Pattern Detected,0.0,,,,
TCS_3781-3870,Double Top,0.4685063679037542,2020-01-16,2063.6,2020-02-18,2253.55
TCS_3871-3960,Ascending Triangle,0.7247596864112857,2020-07-07,2125.1,2020-08-11,2358.0
TCS_3961-4050,Ascending Triangle,0.4298653387091232,2020-10-08,2600.05,2020-12-17,2885.0
POWERGRID_1-90,Double Top,0.4385461562617972,2007-11-19,135.55,2007-12-05,167.5
POWERGRID_91-180,Double Top,0.43954385712186006,2008-04-23,101.25,2008-05-02,109.5
POWERGRID_181-270,Double Top,0.6033856859703204,2008-08-11,88.25,2008-09-09,101.9
POWERGRID_271-360,Triple Bottom Reversal,0.5380691204890096,2008-12-02,66.5,2009-01-15,85.9
POWERGRID_361-450,No Pattern Detected,0.0,,,,
POWERGRID_451-540,No Pattern Detected,0.0,,,,
POWERGRID_541-630,Ascending Triangle,0.24183103833271355,2010-01-11,102.15,2010-05-03,121.45
POWERGRID_631-720,Triple Bottom Reversal,0.6537668656227501,2010-08-03,98.5,2010-08-12,102.95
POWERGRID_721-810,No Pattern Detected,0.0,,,,
POWERGRID_811-900,No Pattern Detected,0.0,,,,
POWERGRID_901-990,No Pattern Detected,0.0,,,,
POWERGRID_991-1080,Triple Bottom Reversal,0.812291063920057,2011-12-12,94.9,2011-12-20,101.3
POWERGRID_1081-1170,No Pattern Detected,0.0,,,,
POWERGRID_1171-1260,No Pattern Detected,0.0,,,,
POWERGRID_1261-1350,No Pattern Detected,0.0,,,,
POWERGRID_1351-1440,No Pattern Detected,0.0,,,,
POWERGRID_1441-1530,Descending Triangle,0.6142980486962526,2013-07-23,86.55,2013-12-03,112.25
POWERGRID_1531-1620,Triple Bottom Reversal,0.6940373545723786,2014-02-19,93.25,2014-02-28,96.2
POWERGRID_1621-1710,No Pattern Detected,0.0,,,,
POWERGRID_1711-1800,No Pattern Detected,0.0,,,,
POWERGRID_1801-1890,Double Top,0.34046109895263216,2015-03-05,143.2,2015-04-13,156.15
POWERGRID_1891-1980,No Pattern Detected,0.0,,,,
POWERGRID_1981-2070,Cup and Handle,0.1616480553831109,2015-12-09,126.75,2016-02-11,150.35
POWERGRID_2071-2160,Triple Bottom Reversal,0.6679315598107601,2016-02-29,129.2,2016-03-23,140.9
POWERGRID_2161-2250,Head and Shoulders,0.9,2016-09-01,181.65,2016-09-08,187.7
POWERGRID_2251-2340,Double Top,0.38997988751527396,2017-02-13,199.1,2017-02-20,207.4
POWERGRID_2341-2430,Cup and Handle,0.6162653440656434,2017-04-07,194.35,2017-07-27,220.0
POWERGRID_2431-2520,Head and Shoulders,0.9,2017-08-14,217.65,2017-08-24,224.95
POWERGRID_2521-2610,Triple Bottom Reversal,0.5852026600398413,2018-03-09,191.35,2018-03-22,197.15
POWERGRID_2611-2700,No Pattern Detected,0.0,,,,
POWERGRID_2701-2790,Triple Bottom Reversal,0.242221715863599,2018-11-22,176.65,2018-12-10,188.5
POWERGRID_2791-2880,Descending Triangle,0.19082051282051216,2019-03-19,177.45,2019-05-24,204.7
POWERGRID_2881-2970,Head and Shoulders,0.9,2019-07-25,196.25,2019-08-16,216.25
POWERGRID_2971-3060,No Pattern Detected,0.0,,,,
POWERGRID_3061-3150,Ascending Triangle,0.5853094058250975,2020-02-20,122.15,2020-06-30,199.55
POWERGRID_3151-3240,No Pattern Detected,0.0,,,,
POWERGRID_3241-3330,No Pattern Detected,0.0,,,,
TECHM_1-90,Triple Bottom Reversal,0.7240939478527786,2006-09-28,608.15,2006-10-09,639.95
TECHM_91-180,No Pattern Detected,0.0,,,,
TECHM_181-270,No Pattern Detected,0.0,,,,
TECHM_271-360,Symmetrical Triangle,0.2545152875780456,2007-09-27,575.0,2008-02-01,1550.0
TECHM_361-450,Double Top,0.4069284372879008,2008-05-12,852.65,2008-05-16,984.6
TECHM_451-540,No Pattern Detected,0.0,,,,
TECHM_541-630,Inverse Head and Shoulders,0.9,2009-01-21,205.0,2009-02-05,244.0
TECHM_631-720,Ascending Triangle,0.7025553647259062,2009-06-10,628.5,2009-07-28,860.0
TECHM_721-810,No Pattern Detected,0.0,,,,
TECHM_811-900,Symmetrical Triangle,0.5802481525601161,2010-01-08,821.1,2010-04-23,1158.0
TECHM_901-990,Head and Shoulders,0.9,2010-07-06,746.75,2010-07-16,782.0
TECHM_991-1080,No Pattern Detected,0.0,,,,
TECHM_1081-1170,Symmetrical Triangle,0.25723046845762176,2011-03-08,641.95,2011-05-18,761.0
TECHM_1171-1260,No Pattern Detected,0.0,,,,
TECHM_1261-1350,Triple Bottom Reversal,0.5624791637295428,2011-11-25,528.0,2011-12-16,602.0
TECHM_1351-1440,No Pattern Detected,0.0,,,,
TECHM_1441-1530,No Pattern Detected,0.0,,,,
TECHM_1531-1620,Triple Bottom Reversal,0.6984142849362023,2012-11-30,865.5,2012-12-24,966.9
TECHM_1621-1710,Triple Bottom Reversal,0.5257394064658764,2013-05-21,895.05,2013-06-05,997.5
TECHM_1711-1800,Ascending Triangle,0.7032037635216076,2013-10-15,1467.0,2013-11-25,1762.75
TECHM_1801-1890,Symmetrical Triangle,0.3987171896931229,2013-12-27,1696.4,2014-04-02,1936.9
TECHM_1891-1980,Ascending Triangle,0.3038185087389562,2014-06-30,2000.0,2014-08-14,2231.5
TECHM_1981-2070,No Pattern Detected,0.0,,,,
TECHM_2071-2160,Double Top,0.030284684204838104,2015-03-03,2753.45,2015-03-11,2943.75
TECHM_2161-2250,Triple Bottom Reversal,0.5098856237873672,2015-07-08,460.3,2015-07-23,520.5
TECHM_2251-2340,Descending Triangle,0.7884220860965052,2015-09-28,465.5,2016-02-03,582.0
TECHM_2341-2430,Triple Bottom Reversal,0.2883818474638973,2016-02-18,407.4,2016-02-29,442.55
TECHM_2431-2520,No Pattern Detected,0.0,,,,
TECHM_2521-2610,Ascending Triangle,0.6256262487019568,2017-01-04,425.5,2017-03-08,515.25
TECHM_2611-2700,No Pattern Detected,0.0,,,,
TECHM_2701-2790,Ascending Triangle,0.5993073075102252,2017-10-30,458.1,2017-11-28,502.8
TECHM_2791-2880,No Pattern Detected,0.0,,,,
TECHM_2881-2970,No Pattern Detected,0.0,,,,
TECHM_2971-3060,Ascending Triangle,0.33555296179435956,2018-08-31,640.4,2019-01-02,780.8
TECHM_3061-3150,No Pattern Detected,0.0,,,,
TECHM_3151-3240,Triple Bottom Reversal,0.0620686240440764,2019-08-01,618.4,2019-08-16,683.9
TECHM_3241-3330,Symmetrical Triangle,0.6562960273213032,2019-12-18,760.0,2020-02-05,818.7
TECHM_3331-3420,Symmetrical Triangle,0.23904386667797015,2020-02-07,471.4,2020-06-22,845.9
TECHM_3421-3510,Ascending Triangle,0.6433701281432637,2020-10-06,798.8,2020-10-27,887.55
TECHM_3511-3600,No Pattern Detected,0.0,,,,
NTPC_1-90,No Pattern Detected,0.0,,,,
NTPC_91-180,Cup and Handle,0.7016110322349692,2005-06-02,82.0,2005-07-21,93.5
NTPC_181-270,Ascending Triangle,0.17430014733740246,2005-09-21,91.8,2005-12-02,110.0
NTPC_271-360,Ascending Triangle,0.645230139053575,2006-03-07,127.5,2006-04-18,142.6
NTPC_361-450,Triple Bottom Reversal,0.7676056374557506,2006-06-27,104.4,2006-07-24,118.95
NTPC_451-540,No Pattern Detected,0.0,,,,
NTPC_541-630,No Pattern Detected,0.0,,,,
NTPC_631-720,Ascending Triangle,0.7564284083123993,2007-08-08,156.1,2007-09-20,197.5
NTPC_721-810,No Pattern Detected,0.0,,,,
NTPC_811-900,Descending Triangle,0.41643324591115544,2008-02-05,156.65,2008-06-12,227.4
NTPC_901-990,Head and Shoulders,0.9,2008-08-11,177.1,2008-08-20,189.75
NTPC_991-1080,No Pattern Detected,0.0,,,,
NTPC_1081-1170,No Pattern Detected,0.0,,,,
NTPC_1171-1260,No Pattern Detected,0.0,,,,
NTPC_1261-1350,No Pattern Detected,0.0,,,,
NTPC_1351-1440,No Pattern Detected,0.0,,,,
NTPC_1441-1530,Ascending Triangle,0.2606089875912354,2010-09-13,175.35,2010-12-31,222.3
NTPC_1531-1620,No Pattern Detected,0.0,,,,
NTPC_1621-1710,No Pattern Detected,0.0,,,,
NTPC_1711-1800,Triple Bottom Reversal,0.7296656852571202,2011-12-20,154.1,2012-01-05,165.5
NTPC_1801-1890,No Pattern Detected,0.0,,,,
NTPC_1891-1980,Ascending Triangle,0.5428053277449791,2012-08-13,137.0,2012-10-18,175.5
NTPC_1981-2070,Head and Shoulders,0.9,2012-11-02,166.1,2012-11-12,170.85
NTPC_2071-2160,Descending Triangle,0.2115513767629278,2013-05-02,137.35,2013-07-09,162.9
NTPC_2161-2250,Triple Bottom Reversal,0.7063569379995037,2013-08-23,122.6,2013-09-03,133.5
NTPC_2251-2340,No Pattern Detected,0.0,,,,
NTPC_2341-2430,No Pattern Detected,0.0,,,,
NTPC_2431-2520,No Pattern Detected,0.0,,,,
NTPC_2521-2610,No Pattern Detected,0.0,,,,
NTPC_2611-2700,No Pattern Detected,0.0,,,,
NTPC_2701-2790,No Pattern Detected,0.0,,,,
NTPC_2791-2880,Triple Bottom Reversal,0.8430516891485023,2016-02-25,116.9,2016-03-04,128.85
NTPC_2881-2970,Double Top,0.08401092617287531,2016-08-30,157.75,2016-09-06,164.0
NTPC_2971-3060,No Pattern Detected,0.0,,,,
NTPC_3061-3150,No Pattern Detected,0.0,,,,
NTPC_3151-3240,No Pattern Detected,0.0,,,,
NTPC_3241-3330,No Pattern Detected,0.0,,,,
NTPC_3331-3420,No Pattern Detected,0.0,,,,
NTPC_3421-3510,No Pattern Detected,0.0,,,,
NTPC_3511-3600,Symmetrical Triangle,0.19182073999228716,2019-01-07,123.0,2019-05-13,160.8
NTPC_3601-3690,No Pattern Detected,0.0,,,,
NTPC_3691-3780,No Pattern Detected,0.0,,,,
NTPC_3781-3870,Ascending Triangle,0.31258131667967765,2020-02-04,73.2,2020-06-17,118.9
NTPC_3871-3960,Double Top,0.349542250176242,2020-08-21,95.5,2020-09-01,108.0
NTPC_3961-4050,Triple Bottom Reversal,0.5907922781624674,2020-11-04,84.5,2021-01-29,107.25
TATAMOTORS_1-90,No Pattern Detected,0.0,,,,
TATAMOTORS_91-180,No Pattern Detected,0.0,,,,
TATAMOTORS_181-270,No Pattern Detected,0.0,,,,
TATAMOTORS_271-360,No Pattern Detected,0.0,,,,
TATAMOTORS_361-450,No Pattern Detected,0.0,,,,
TATAMOTORS_451-540,Ascending Triangle,0.6171306877207563,2002-02-07,133.2,2002-02-27,153.5
TATAMOTORS_541-630,Triple Bottom Reversal,0.24484774502631082,2002-04-02,117.25,2002-05-30,147.75
TATAMOTORS_631-720,Ascending Triangle,0.6767261582837578,2002-07-09,121.25,2002-11-18,165.0
TATAMOTORS_721-810,No Pattern Detected,0.0,,,,
TATAMOTORS_811-900,Triple Bottom Reversal,0.5250168089097328,2003-04-24,148.5,2003-05-14,161.5
TATAMOTORS_901-990,Ascending Triangle,0.7706988505642288,2003-11-03,360.3,2003-12-11,431.5
TATAMOTORS_991-1080,No Pattern Detected,0.0,,,,
TATAMOTORS_1081-1170,No Pattern Detected,0.0,,,,
TATAMOTORS_1171-1260,Triple Bottom Reversal,0.5788420283524408,2004-09-15,383.1,2004-10-25,439.35
TATAMOTORS_1261-1350,No Pattern Detected,0.0,,,,
TATAMOTORS_1351-1440,Triple Bottom Reversal,0.672698210830069,2005-06-20,412.85,2005-06-30,446.5
TATAMOTORS_1441-1530,Triple Bottom Reversal,0.5006459612339805,2005-10-28,456.35,2005-11-09,508.45
TATAMOTORS_1531-1620,No Pattern Detected,0.0,,,,
TATAMOTORS_1621-1710,Triple Bottom Reversal,0.5634956592660264,2006-07-21,652.1,2006-08-01,749.0
TATAMOTORS_1711-1800,Descending Triangle,0.40279061940249383,2007-01-04,728.0,2007-03-05,988.4
TATAMOTORS_1801-1890,No Pattern Detected,0.0,,,,
TATAMOTORS_1891-1980,No Pattern Detected,0.0,,,,
TATAMOTORS_1981-2070,Double Top,0.3049192867940424,2008-01-07,530.5,2008-02-04,807.8
TATAMOTORS_2071-2160,No Pattern Detected,0.0,,,,
TATAMOTORS_2161-2250,No Pattern Detected,0.0,,,,
TATAMOTORS_2251-2340,Triple Bottom Reversal,0.5864209907912672,2009-02-05,128.0,2009-02-24,144.1
TATAMOTORS_2341-2430,Triple Bottom Reversal,0.8093148239190843,2009-07-02,254.1,2009-07-13,307.7
TATAMOTORS_2431-2520,No Pattern Detected,0.0,,,,
TATAMOTORS_2521-2610,No Pattern Detected,0.0,,,,
TATAMOTORS_2611-2700,Symmetrical Triangle,0.5212552448350979,2010-10-04,1093.0,2010-10-22,1195.0
TATAMOTORS_2701-2790,No Pattern Detected,0.0,,,,
TATAMOTORS_2791-2880,No Pattern Detected,0.0,,,,
TATAMOTORS_2881-2970,Descending Triangle,0.7833241693100772,2011-07-14,137.55,2011-11-24,1081.5
TATAMOTORS_2971-3060,No Pattern Detected,0.0,,,,
TATAMOTORS_3061-3150,No Pattern Detected,0.0,,,,
TATAMOTORS_3151-3240,No Pattern Detected,0.0,,,,
TATAMOTORS_3241-3330,No Pattern Detected,0.0,,,,
TATAMOTORS_3331-3420,Triple Bottom Reversal,0.2684007836037095,2013-07-10,271.8,2013-08-21,324.4
TATAMOTORS_3421-3510,Head and Shoulders,0.9,2013-11-27,385.95,2013-12-09,405.05
TATAMOTORS_3511-3600,No Pattern Detected,0.0,,,,
TATAMOTORS_3601-3690,No Pattern Detected,0.0,,,,
TATAMOTORS_3691-3780,No Pattern Detected,0.0,,,,
TATAMOTORS_3781-3870,Descending Triangle,0.41883567792154514,2015-02-28,394.25,2015-07-09,601.0
TATAMOTORS_3871-3960,Inverse Head and Shoulders,0.8759128561626971,2015-09-07,279.1,2015-10-01,358.9
TATAMOTORS_3961-4050,Triple Bottom Reversal,0.7626522424375161,2016-02-16,290.25,2016-02-29,324.75
TATAMOTORS_4051-4140,Symmetrical Triangle,0.6302895201878129,2016-07-19,475.5,2016-08-11,522.6
TATAMOTORS_4141-4230,No Pattern Detected,0.0,,,,
TATAMOTORS_4231-4320,Double Top,0.4921427927387098,2017-02-01,519.5,2017-02-06,544.5
TATAMOTORS_4321-4410,No Pattern Detected,0.0,,,,
TATAMOTORS_4411-4500,No Pattern Detected,0.0,,,,
TATAMOTORS_4501-4590,Descending Triangle,0.7202817421651608,2018-01-24,281.6,2018-06-06,416.25
TATAMOTORS_4591-4680,Symmetrical Triangle,0.7459995526894438,2018-06-08,170.3,2018-10-17,315.55
TATAMOTORS_4681-4770,Descending Triangle,0.3658367757061527,2018-11-02,129.0,2019-02-26,200.75
TATAMOTORS_4771-4860,Head and Shoulders,0.9,2019-04-15,203.05,2019-05-03,239.35
TATAMOTORS_4861-4950,No Pattern Detected,0.0,,,,
TATAMOTORS_4951-5040,Double Top,0.6807227823749312,2020-01-23,174.9,2020-01-29,191.0
TATAMOTORS_5041-5130,Triple Bottom Reversal,0.7140848124512181,2020-04-21,72.55,2020-05-18,93.75
TATAMOTORS_5131-5220,No Pattern Detected,0.0,,,,
SUNPHARMA_1-90,Head and Shoulders,0.9,2000-02-24,2421.0,2000-03-02,3107.0
SUNPHARMA_91-180,No Pattern Detected,0.0,,,,
SUNPHARMA_181-270,Double Bottom,0.33543966046419393,2000-10-13,418.0,2000-10-18,485.0
SUNPHARMA_271-360,No Pattern Detected,0.0,,,,
SUNPHARMA_361-450,No Pattern Detected,0.0,,,,
SUNPHARMA_451-540,Triple Bottom Reversal,0.5314222770123588,2001-10-29,546.0,2001-12-27,606.0
SUNPHARMA_541-630,Descending Triangle,0.7537744016409096,2002-04-01,494.0,2002-07-08,704.0
SUNPHARMA_631-720,Symmetrical Triangle,0.6670355667150939,2002-08-27,510.0,2002-11-18,630.0
SUNPHARMA_721-810,Double Top,0.12660740925303307,2002-12-27,591.1,2003-01-03,633.9
SUNPHARMA_811-900,Triple Bottom Reversal,0.5833315677716756,2003-04-24,271.0,2003-05-08,297.95
SUNPHARMA_901-990,Triple Bottom Reversal,0.63375890810875,2003-08-19,408.45,2003-09-24,540.0
SUNPHARMA_991-1080,Triple Bottom Reversal,0.6410932382691384,2004-01-07,585.05,2004-01-22,648.7
SUNPHARMA_1081-1170,No Pattern Detected,0.0,,,,
SUNPHARMA_1171-1260,Ascending Triangle,0.5736271257555692,2004-11-24,483.4,2005-01-05,575.0
SUNPHARMA_1261-1350,Triple Bottom Reversal,0.44686159212407434,2005-01-27,374.9,2005-04-15,513.5
SUNPHARMA_1351-1440,Flag and Pole,0.6624304670937304,2005-05-18,500.0,2005-09-22,688.0
SUNPHARMA_1441-1530,Ascending Triangle,0.37469366656308795,2005-12-01,635.0,2006-02-02,750.0
SUNPHARMA_1531-1620,Double Top,0.7279636641395663,2006-05-05,830.0,2006-05-17,929.4
SUNPHARMA_1621-1710,No Pattern Detected,0.0,,,,
SUNPHARMA_1711-1800,No Pattern Detected,0.0,,,,
SUNPHARMA_1801-1890,No Pattern Detected,0.0,,,,
SUNPHARMA_1891-1980,Triple Bottom Reversal,0.5563119770012896,2007-08-10,855.0,2007-08-29,975.0
SUNPHARMA_1981-2070,No Pattern Detected,0.0,,,,
SUNPHARMA_2071-2160,Triple Bottom Reversal,0.5779975520050948,2008-04-08,1234.0,2008-04-16,1304.8
SUNPHARMA_2161-2250,No Pattern Detected,0.0,,,,
SUNPHARMA_2251-2340,Triple Bottom Reversal,0.4795415671631558,2009-03-03,954.0,2009-03-17,1054.9
SUNPHARMA_2341-2430,No Pattern Detected,0.0,,,,
SUNPHARMA_2431-2520,No Pattern Detected,0.0,,,,
SUNPHARMA_2521-2610,Ascending Triangle,0.7049077975140401,2010-03-29,1511.0,2010-06-17,1853.0
SUNPHARMA_2611-2700,Triple Bottom Reversal,0.4946082722494311,2010-08-17,1700.05,2010-09-07,1857.0
SUNPHARMA_2701-2790,No Pattern Detected,0.0,,,,
SUNPHARMA_2791-2880,Symmetrical Triangle,0.7349240229494429,2011-06-16,471.85,2011-07-12,512.5
SUNPHARMA_2881-2970,No Pattern Detected,0.0,,,,
SUNPHARMA_2971-3060,Ascending Triangle,0.5478505990133907,2012-03-03,535.9,2012-04-02,594.0
SUNPHARMA_3061-3150,No Pattern Detected,0.0,,,,
SUNPHARMA_3151-3240,Triple Bottom Reversal,0.5732952303202576,2012-08-24,641.35,2012-09-21,695.5
SUNPHARMA_3241-3330,Triple Bottom Reversal,0.7889829978093199,2013-01-23,700.0,2013-02-04,732.85
SUNPHARMA_3331-3420,Head and Shoulders,0.9,2013-07-22,1068.0,2013-07-26,1131.0
SUNPHARMA_3421-3510,No Pattern Detected,0.0,,,,
SUNPHARMA_3511-3600,Double Top,0.341051691714165,2014-04-29,620.2,2014-05-07,643.95
SUNPHARMA_3601-3690,Ascending Triangle,0.3501774948693275,2014-08-26,748.0,2014-10-16,878.4
SUNPHARMA_3691-3780,No Pattern Detected,0.0,,,,
SUNPHARMA_3781-3870,No Pattern Detected,0.0,,,,
SUNPHARMA_3871-3960,Symmetrical Triangle,0.27890304463148213,2015-07-20,724.05,2015-11-19,966.0
SUNPHARMA_3961-4050,No Pattern Detected,0.0,,,,
SUNPHARMA_4051-4140,Triple Bottom Reversal,0.560960355660188,2016-06-10,733.15,2016-06-21,758.35
SUNPHARMA_4141-4230,No Pattern Detected,0.0,,,,
SUNPHARMA_4231-4320,Double Top,0.6822548381726127,2017-03-24,689.5,2017-03-28,709.65
SUNPHARMA_4321-4410,No Pattern Detected,0.0,,,,
SUNPHARMA_4411-4500,Cup and Handle,0.1,2017-10-03,498.2,2018-01-23,604.6
SUNPHARMA_4501-4590,No Pattern Detected,0.0,,,,
SUNPHARMA_4591-4680,No Pattern Detected,0.0,,,,
SUNPHARMA_4681-4770,No Pattern Detected,0.0,,,,
SUNPHARMA_4771-4860,No Pattern Detected,0.0,,,,
SUNPHARMA_4861-4950,Triple Bottom Reversal,0.16394489302169565,2019-10-07,372.6,2019-10-23,411.35
SUNPHARMA_4951-5040,Symmetrical Triangle,0.23958800127866522,2019-11-27,312.0,2020-04-03,462.5
SUNPHARMA_5041-5130,Triple Bottom Reversal,0.6993260430355307,2020-05-07,434.25,2020-05-27,475.55
SUNPHARMA_5131-5220,Inverse Head and Shoulders,0.8228880890861044,2020-10-19,452.25,2020-11-10,518.25
ZEEL_1-90,Head and Shoulders,0.9,2000-03-02,1411.25,2000-03-08,1634.0
ZEEL_91-180,No Pattern Detected,0.0,,,,
ZEEL_181-270,No Pattern Detected,0.0,,,,
ZEEL_271-360,Symmetrical Triangle,0.24736350705454324,2001-01-30,71.05,2001-06-08,272.4
ZEEL_361-450,Head and Shoulders,0.9,2001-08-27,115.0,2001-09-04,139.85
ZEEL_451-540,Ascending Triangle,0.7384574513047782,2001-12-05,95.15,2002-02-27,164.9
ZEEL_541-630,No Pattern Detected,0.0,,,,
ZEEL_631-720,No Pattern Detected,0.0,,,,
ZEEL_721-810,Double Top,0.6457909766143128,2003-01-03,100.2,2003-01-08,104.25
